year,party,speaker,word_count,i_count,we_count,num_speeches,i_rate,we_rate,collective_gap
2024,Democratic,Marc Morial,100,1,0,1,10.0,0.0,-10.0
2024,Democratic,Marcia Fudge,300,1,3,2,3.33,10.0,6.67
2024,Democratic,Mark Kelly,439,5,9,1,11.39,20.5,9.11
2024,Democratic,María Teresa Kumar,192,2,10,1,10.42,52.08,41.66
2024,Democratic,Maura Healey,362,6,2,1,16.57,5.52,-11.05
2024,Democratic,Maxine Waters,274,5,3,1,18.25,10.95,-7.3
2024,Democratic,Maxwell Frost,306,5,4,1,16.34,13.07,-3.27
2024,Democratic,Maya Harris,508,3,11,1,5.91,21.65,15.74
2024,Democratic,Meena Harris,104,2,1,3,19.23,9.62,-9.61
2024,Democratic,Melanie Campbell,134,1,1,1,7.46,7.46,0.0
2024,Democratic,Melody McFadden,98,8,0,1,81.63,0.0,-81.63
2024,Democratic,Michelle Lujan Grisham,391,4,6,1,10.23,15.35,5.12
2024,Democratic,Michelle Obama,2108,17,56,1,8.06,26.57,18.51
2024,Democratic,Mindy Kaling,708,23,7,3,32.49,9.89,-22.6
2024,Democratic,Mini Timmaraju,217,0,6,1,0.0,27.65,27.65
2024,Democratic,Minyon Moore,439,4,5,2,9.11,11.39,2.28
2024,Democratic,Mitch Landrieu,763,2,19,4,2.62,24.9,22.28
2024,Democratic,Nabela Noor,168,8,4,1,47.62,23.81,-23.81
2024,Democratic,Nancy Pelosi,493,4,9,1,8.11,18.26,10.15
2024,Democratic,Nathan Hornes,89,2,2,1,22.47,22.47,0.0
2024,Democratic,Olivia Julianna,138,2,3,1,14.49,21.74,7.25
2024,Democratic,Olivia Troye,257,3,2,1,11.67,7.78,-3.89
2024,Democratic,Oprah Winfrey,1422,21,30,1,14.77,21.1,6.33
2024,Democratic,Pat Ryan,259,8,1,1,30.89,3.86,-27.03
2024,Democratic,Peggy Flanagan,734,7,15,4,9.54,20.44,10.9
2024,Democratic,Pete Aguilar,294,3,9,1,10.2,30.61,20.41
2024,Democratic,Pete Buttigieg,955,16,10,1,16.75,10.47,-6.28
2024,Democratic,Rachel Goldberg,326,1,2,2,3.07,6.13,3.06
2024,Democratic,Raja Krishnamoorthi,175,0,11,1,0.0,62.86,62.86
2024,Democratic,Randi Weingarten,149,2,1,1,13.42,6.71,-6.71
2024,Democratic,Raphael Warnock,1208,22,35,1,18.21,28.97,10.76
2024,Democratic,Rashawn Spivey,106,2,2,1,18.87,18.87,0.0
2024,Democratic,Regina Romero,205,1,3,1,4.88,14.63,9.75
2024,Democratic,Robert Garcia,490,10,15,1,20.41,30.61,10.2
2024,Democratic,Roy Cooper,450,12,13,1,26.67,28.89,2.22
2024,Democratic,Ruben Gallego,458,11,10,1,24.02,21.83,-2.19
2024,Democratic,Sara Rodriguez,219,5,1,1,22.83,4.57,-18.26
2024,Democratic,Shawn Fain,771,4,9,1,5.19,11.67,6.48
2024,Democratic,Shomari Figures,268,1,8,1,3.73,29.85,26.12
2024,Democratic,Stacey Johnson-Batiste and Doris Johnson,304,6,7,1,19.74,23.03,3.29
2024,Democratic,Stephanie Grisham,210,12,1,1,57.14,4.76,-52.38
2024,Democratic,Steve Kerr,824,26,7,1,31.55,8.5,-23.05
2024,Democratic,Suzan DelBene,271,3,7,1,11.07,25.83,14.76
2024,Democratic,Tammy Baldwin,258,10,5,1,38.76,19.38,-19.38
2024,Democratic,Tammy Duckworth,324,6,1,1,18.52,3.09,-15.43
2024,Democratic,Ted Lieu,249,4,1,1,16.06,4.02,-12.04
2024,Democratic,Tim Walz,1755,37,50,1,21.08,28.49,7.41
2024,Democratic,Tom Suozzi,263,2,8,1,7.6,30.42,22.82
2024,Democratic,Tony Goldwyn,721,7,21,3,9.71,29.13,19.42
2024,Democratic,Tony West,375,13,5,1,34.67,13.33,-21.34
2024,Democratic,Tristan Snell,110,2,0,1,18.18,0.0,-18.18
2024,Democratic,Veronica Escobar,253,5,4,1,19.76,15.81,-3.95
2024,Democratic,Wes Moore,658,14,11,1,21.28,16.72,-4.56
2024,Democratic,Yusef Salaam,271,10,5,1,36.9,18.45,-18.45
2024,Democratic,Zach Pahmahmie,190,2,5,1,10.53,26.32,15.79
2024,Republican,Alina Habba,704,8,5,1,11.36,7.1,-4.26
2024,Republican,Amber Rose,585,30,4,1,51.28,6.84,-44.44
2024,Republican,Anna Paulina Luna,352,6,5,1,17.05,14.2,-2.85
2024,Republican,Anne Fundner,452,9,10,1,19.91,22.12,2.21
2024,Republican,Anne Hathaway,316,2,2,1,6.33,6.33,0.0
2024,Republican,Annette Albright,305,8,0,1,26.23,0.0,-26.23
2024,Republican,Ben Carson,980,17,17,1,17.35,17.35,0.0
2024,Republican,Benjamin Josephs,327,4,11,1,12.23,33.64,21.41
2024,Republican,Bernie Moreno,383,11,7,1,28.72,18.28,-10.44
2024,Republican,Bill Lee,382,1,12,1,2.62,31.41,28.79
2024,Republican,Bob Unanue,505,4,6,1,7.92,11.88,3.96
2024,Republican,Brenna Bird,328,7,5,1,21.34,15.24,-6.1
2024,Republican,Brian Mast,371,5,11,1,13.48,29.65,16.17
2024,Republican,Byron Donalds,678,20,11,1,29.5,16.22,-13.28
2024,Republican,Callista Gingrich,234,2,3,1,8.55,12.82,4.27
2024,Republican,Carrie Ruiz,371,11,0,1,29.65,0.0,-29.65
2024,Republican,Catholic Archbishop Of Milwaukee,169,0,4,1,0.0,23.67,23.67
2024,Republican,Charlie Kirk,928,11,24,1,11.85,25.86,14.01
2024,Republican,Dana White,768,44,5,1,57.29,6.51,-50.78
2024,Republican,Dave McCormick,524,9,2,1,17.18,3.82,-13.36
2024,Republican,David Bellavia,493,9,5,1,18.26,10.14,-8.12
2024,Republican,David Lara,253,4,7,1,15.81,27.67,11.86
2024,Republican,David Sacks,640,5,8,1,7.81,12.5,4.69
2024,Republican,Diane Evans,452,25,6,1,55.31,13.27,-42.04
2024,Republican,Diane Hendricks,479,21,10,1,43.84,20.88,-22.96
2024,Republican,Donald Trump,11938,256,287,1,21.44,24.04,2.6
2024,Republican,Donald Trump Jr.,1885,16,29,2,8.49,15.38,6.89
2024,Republican,Doug Burgum,650,6,7,1,9.23,10.77,1.54
2024,Republican,Elise Stefanik,534,2,10,1,3.75,18.73,14.98
2024,Republican,Eric Hovde,434,6,8,1,13.82,18.43,4.61
2024,Republican,Eric Johnson,354,7,2,1,19.77,5.65,-14.12
2024,Republican,Eric Schmitt,355,7,7,1,19.72,19.72,0.0
2024,Republican,Eric Trump,1990,22,17,1,11.06,8.54,-2.52
2024,Republican,Erin Koper,315,10,4,1,31.75,12.7,-19.05
2024,Republican,Evelyn Nunez Jones,121,0,5,1,0.0,41.32,41.32
2024,Republican,Franklin Graham,765,16,20,1,20.92,26.14,5.22
2024,Republican,Glenn Youngkin,748,7,16,1,9.36,21.39,12.03
2024,Republican,Greg Abbott,504,8,4,1,15.87,7.94,-7.93
2024,Republican,Harmeet Dhillon,260,2,8,1,7.69,30.77,23.08
2024,Republican,Hayden Padget,336,4,7,1,11.9,20.83,8.93
2024,Republican,Hulk Hogan,855,40,9,1,46.78,10.53,-36.25
2024,Republican,Hung Cao,362,13,6,1,35.91,16.57,-19.34
2024,Republican,J.D. Vance,3521,78,57,1,22.15,16.19,-5.96
2024,Republican,James Crawford,297,3,2,1,10.1,6.73,-3.37
2024,Republican,James McLaughlin,203,1,9,1,4.93,44.33,39.4
2024,Republican,Jeff Van Drew,450,21,11,1,46.67,24.44,-22.23
2024,Republican,Jim Banks,426,9,8,1,21.13,18.78,-2.35
2024,Republican,Jim Chilton,244,1,5,2,4.1,20.49,16.39
2024,Republican,Jim Justice,652,19,11,1,29.14,16.87,-12.27
2024,Republican,John James,722,14,11,1,19.39,15.24,-4.15
2024,Republican,John Nieporte,456,17,5,1,37.28,10.96,-26.32
2024,Republican,Julie Harris,327,3,6,1,9.17,18.35,9.18
2024,Republican,Kai Trump,322,20,2,1,62.11,6.21,-55.9
2024,Republican,Kari Lake,808,24,14,1,29.7,17.33,-12.37
2024,Republican,Katie Britt,423,2,10,1,4.73,23.64,18.91
2024,Republican,Kellyanne Conway,658,5,17,1,7.6,25.84,18.24
2024,Republican,Kimberly Guilfoyle,525,9,9,1,17.14,17.14,0.0
2024,Republican,Kristi Noem,1158,16,41,1,13.82,35.41,21.59
2024,Republican,Lara Trump,2043,44,15,1,21.54,7.34,-14.2
2024,Republican,Lee Zeldin,427,3,10,1,7.03,23.42,16.39
2024,Republican,Linda Fornos,322,12,2,1,37.27,6.21,-31.06
2024,Republican,Linda McMahon,656,15,0,1,22.87,0.0,-22.87
2024,Republican,Lorenzo Sewell,802,11,8,1,13.72,9.98,-3.74
2024,Republican,Madeline Brame,438,5,4,1,11.42,9.13,-2.29
2024,Republican,Marco Rubio,815,0,21,1,0.0,25.77,25.77
2024,Republican,Marianne Taylor,103,2,1,1,19.42,9.71,-9.71
2024,Republican,Mario Dickens,322,8,6,1,24.84,18.63,-6.21
2024,Republican,Marjorie Taylor Greene,430,3,8,1,6.98,18.6,11.62
2024,Republican,Mark Laws,397,29,11,1,73.05,27.71,-45.34
2024,Republican,Mark Robinson,331,20,3,1,60.42,9.06,-51.36
2024,Republican,Marsha Blackburn,567,5,6,1,8.82,10.58,1.76
2024,Republican,Matt Brooks,366,1,5,1,2.73,13.66,10.93
2024,Republican,Matt Gaetz,432,4,7,1,9.26,16.2,6.94
2024,Republican,Michael Coyle,353,5,3,1,14.16,8.5,-5.66
2024,Republican,Michael Waltz,824,14,11,1,16.99,13.35,-3.64
2024,Republican,Michael Whatley,1596,13,43,17,8.15,26.94,18.79
2024,Republican,Mike Johnson,919,6,45,1,6.53,48.97,42.44
2024,Republican,Mike Pompeo,979,10,27,1,10.21,27.58,17.37
2024,Republican,Mike Rogers,486,11,5,1,22.63,10.29,-12.34
2024,Republican,Monica De La Cruz,282,5,4,1,17.73,14.18,-3.55
2024,Republican,Nancy Mace,407,12,12,1,29.48,29.48,0.0
2024,Republican,Neal Jackson,249,1,8,1,4.02,32.13,28.11
2024,Republican,Newt Gingrich,441,0,3,1,0.0,6.8,6.8
2024,Republican,Nikki Haley,915,12,26,1,13.11,28.42,15.31
2024,Republican,Pastor Cory Brooks,597,12,15,1,20.1,25.13,5.03
2024,Republican,Pastor James Ramsey,274,2,6,1,7.3,21.9,14.6
2024,Republican,Patrick Thompson,352,12,3,1,34.09,8.52,-25.57
2024,Republican,Perry Johnson,481,9,8,1,18.71,16.63,-2.08
2024,Republican,Peter Navarro,842,26,6,1,30.88,7.13,-23.75
2024,Republican,Randy Sutton,564,8,11,1,14.18,19.5,5.32
2024,Republican,Reince Priebus,382,6,3,1,15.71,7.85,-7.86
2024,Republican,Ric Grenell,340,3,6,1,8.82,17.65,8.83
2024,Republican,Richard Hudson,603,5,23,1,8.29,38.14,29.85
2024,Republican,Rick Scott,496,16,4,1,32.26,8.06,-24.2
2024,Republican,Robert Bartels,377,4,5,1,10.61,13.26,2.65
2024,Republican,Ron DeSantis,836,2,19,1,2.39,22.73,20.34
2024,Republican,Ron Johnson,314,0,6,1,0.0,19.11,19.11
2024,Republican,Ronny Jackson,528,10,11,1,18.94,20.83,1.89
2024,Republican,Sam Brown,406,20,3,1,49.26,7.39,-41.87
2024,Republican,Sara Workman,324,12,7,1,37.04,21.6,-15.44
2024,Republican,Sarah Huckabee Sanders,1000,24,17,1,24.0,17.0,-7.0
2024,Republican,Sarah Philips,385,8,4,1,20.78,10.39,-10.39
2024,Republican,Savannah Chrisley,481,7,9,1,14.55,18.71,4.16
2024,Republican,Scott Neil,497,10,12,1,20.12,24.14,4.02
2024,Republican,Sean O'Brien,1837,29,22,1,15.79,11.98,-3.81
2024,Republican,Shabbos Kestenbaum,428,15,1,1,35.05,2.34,-32.71
2024,Republican,Steve Daines,623,15,12,1,24.08,19.26,-4.82
2024,Republican,Steve Scalise,496,6,6,1,12.1,12.1,0.0
2024,Republican,Steve Witkoff,982,32,4,1,32.59,4.07,-28.52
2024,Republican,Sue Chilton,99,2,1,1,20.2,10.1,-10.1
2024,Republican,Ted Cruz,574,5,7,1,8.71,12.2,3.49
2024,Republican,The Goldstar Families,721,9,7,1,12.48,9.71,-2.77
2024,Republican,The Morin Family,334,5,7,1,14.97,20.96,5.99
2024,Republican,The Neutra Family,412,4,7,1,9.71,16.99,7.28
2024,Republican,Tim Scott,570,5,15,1,8.77,26.32,17.55
2024,Republican,Tim Sheehy,403,9,6,1,22.33,14.89,-7.44
2024,Republican,Tom Cotton,485,4,4,1,8.25,8.25,0.0
2024,Republican,Tom Emmer,465,4,17,1,8.6,36.56,27.96
2024,Republican,Tom Homan,320,5,4,1,15.62,12.5,-3.12
2024,Republican,Trent Conaway,317,3,9,1,9.46,28.39,18.93
2024,Republican,Tucker Carlson,1708,68,11,1,39.81,6.44,-33.37
2024,Republican,Usha Vance,531,17,1,1,32.02,1.88,-30.14
2024,Republican,Vanessa Faura,329,13,8,1,39.51,24.32,-15.19
2024,Republican,Victor Smith,22,1,0,1,45.45,0.0,-45.45
2024,Republican,Vivek Ramaswamy,1155,8,32,1,6.93,27.71,20.78
2024,Republican,Wesley Hunt,358,11,7,1,30.73,19.55,-11.18
2024,Republican,William Pekrul,379,17,4,1,44.85,10.55,-34.3
2024,Republican,Zach Witkoff,385,8,4,1,20.78,10.39,-10.39
